gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,pass_through,depth,is_seed,truncated_by_depth,active_days,data_quality
100000006693788100,peripheral,0.4,3,0.079805,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 10,764 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,10764.0,0.0,1,0,0.0005289450850138086,0.0,0.0,4,False,True,1,0.4125
100000006701983100,terminal,0.81,7,0.267411,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 27,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,27000.0,0.0,1,0,0.0002882205068915504,0.0,0.0,3,False,False,1,0.75
100000006704530100,distributor,0.855,23,0.857118,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 1 / 450,500 KZT; выход 3 / 428,000 KZT; операций 1/5; дней 5",1,3,450500.0,428000.0,1,5,0.0003960043114006016,1.0435218165627783e-05,0.9500554938956715,3,False,False,5,1.0
100000006706519100,peripheral,0.4,0,0.167059,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 36,000 KZT; выход 0 / 0 KZT; операций 3/0; дней 3",1,0,36000.0,0.0,3,0,0.00038848626963815166,0.0,0.0,4,False,True,3,0.55
100000006707582100,distributor,0.96,9,0.838015,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 2 / 39,520 KZT; выход 14 / 961,138 KZT; операций 2/15; дней 5",2,14,39520.0,961138.0,2,15,0.0005348603372604851,0.0,24.320293522267207,1,False,False,5,1.0
100000006710485100,terminal,0.81,7,0.252273,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 20,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,20000.0,0.0,1,0,0.0002871359680263558,0.0,0.0,3,False,False,1,0.75
100000006714366100,peripheral,0.55,0,0.371547,"Правило: пороги других ролей не выполнены; вход 1 / 10,500 KZT; выход 1 / 5,000 KZT; операций 1/1; дней 1",1,1,10500.0,5000.0,1,1,0.00028789519166649185,3.478406055209261e-06,0.47619047619047616,3,False,False,1,1.0
100000006734214100,consolidator,0.925,14,0.908743,"Правило: 3 входа или больше, входящих ≥1,5× исходящих; вход 5 / 610,000 KZT; выход 3 / 36,000 KZT; операций 10/4; дней 11",5,3,610000.0,36000.0,10,4,0.0006024580665742944,1.0435218165627783e-05,0.05901639344262295,3,False,False,11,1.0
100000006734554100,transit,0.800108,24,0.561467,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 1 / 16,500 KZT; выход 1 / 25,000 KZT; операций 1/1; дней 2",1,1,16500.0,25000.0,1,1,0.0003101813613970202,0.0,1.5151515151515151,1,False,False,2,1.0
100000006735545100,peripheral,0.4,0,0.071594,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 5,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,5000.0,0.0,1,0,0.00029168926330280933,0.0,0.0,4,False,True,1,0.4125
100000006745291100,terminal,0.81,6,0.31291,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 82,534 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,82534.0,0.0,1,0,0.00029648531346827275,0.0,0.0,1,False,False,1,0.75
100000006746688100,terminal,0.81,7,0.28451,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 41,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,41000.0,0.0,1,0,0.00029038958462193956,0.0,0.0,3,False,False,1,0.75
100000006755850100,terminal,0.87,6,0.545941,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 443,476 KZT; выход 0 / 0 KZT; операций 3/0; дней 2",1,0,443475.8,0.0,3,0,0.0006450107121348554,0.0,0.0,2,False,False,2,1.0
100000006756956100,peripheral,0.4,0,0.211104,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 121,200 KZT; выход 0 / 0 KZT; операций 9/0; дней 5",1,0,121200.0,0.0,9,0,0.0003092336188136393,0.0,0.0,4,False,True,5,0.55
100000006787636100,terminal,0.81,2,0.252273,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 20,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,20000.0,0.0,1,0,0.00035598286576261234,0.0,0.0,2,False,False,1,0.75
100000006788200100,peripheral,0.55,12,0.642633,"Правило: пороги других ролей не выполнены; вход 4 / 272,156 KZT; выход 3 / 64,500 KZT; операций 4/4; дней 8",4,3,272155.8,64500.0,4,4,0.00033526854791198976,1.7392030276046304e-05,0.23699660268125833,1,False,False,8,1.0
100000006789108100,terminal,0.81,6,0.280965,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 37,500 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,37500.0,0.0,1,0,0.00028969314915932567,0.0,0.0,1,False,False,1,0.75
100000006831291100,peripheral,0.55,40,0.231801,"Правило: пороги других ролей не выполнены; вход 0 / 0 KZT; выход 1 / 15,000 KZT; операций 0/3; дней 3; seed: вход неполон",0,1,0.0,15000.0,0,3,0.0002840372855543713,0.0,0.0,0,True,False,3,0.9
100000006844004100,terminal,0.81,0,0.254942,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 20,600 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,20600.0,0.0,1,0,0.0005421888785707986,0.0,0.0,3,False,False,1,0.75
100000006844768100,transit,0.823007,3,0.811023,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 1 / 282,000 KZT; выход 2 / 188,000 KZT; операций 5/5; дней 9",1,2,282000.0,188000.0,5,5,0.001373256955932183,6.956812110418522e-06,0.6666666666666666,2,False,False,9,1.0
100000006852430100,terminal,0.81,6,0.280298,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 37,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,37000.0,0.0,1,0,0.0005330214743075994,0.0,0.0,2,False,False,1,0.75
100000006866783100,coordinator,0.979502,0,0.891503,"Правило: ≥2 входа и выхода, посредничество в верхних 10%; вход 13 / 838,812 KZT; выход 67 / 3,948,037 KZT; операций 31/90; дней 16; seed: вход неполон",13,67,838812.0,3948037.0,31,90,0.000864797187061247,0.0009182991985752448,4.706700667133994,0,True,False,16,0.9
100000006866831100,peripheral,0.4,3,0.086801,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 16,500 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,16500.0,0.0,1,0,0.00036559311500475756,0.0,0.0,4,False,True,1,0.4125
100000006882208100,terminal,0.81,2,0.248311,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 18,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,18000.0,0.0,1,0,0.000635321405133611,0.0,0.0,3,False,False,1,0.75
100000006888238100,transit,0.772607,42,0.563296,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 1 / 18,000 KZT; выход 1 / 30,000 KZT; операций 1/1; дней 2",1,1,18000.0,30000.0,1,1,0.0006050016297630866,0.0,1.6666666666666667,2,False,False,2,1.0
100000006889963100,consolidator,0.87,6,0.890299,"Правило: 3 входа или больше, входящих ≥1,5× исходящих; вход 4 / 1,431,000 KZT; выход 1 / 443,476 KZT; операций 6/3; дней 3",4,1,1431000.0,443475.8,6,3,0.00042467461939376457,1.0435218165627783e-05,0.30990621942697416,1,False,False,3,1.0
100000006894637100,terminal,0.81,3,0.29773,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 52,831 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,52831.0,0.0,1,0,0.0002886868152030409,0.0,0.0,3,False,False,1,0.75
100000006901046100,peripheral,0.55,2,0.433113,"Правило: пороги других ролей не выполнены; вход 1 / 75,800 KZT; выход 1 / 5,500 KZT; операций 3/1; дней 3",1,1,75800.0,5500.0,3,1,0.003185561425336428,0.0,0.07255936675461741,2,False,False,3,1.0
100000006903193100,peripheral,0.4,3,0.076135,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 9,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,9000.0,0.0,1,0,0.00029995928520117125,0.0,0.0,4,False,True,1,0.4125
100000006912294100,peripheral,0.55,13,0.409525,"Правило: пороги других ролей не выполнены; вход 1 / 6,335 KZT; выход 2 / 30,000 KZT; операций 1/2; дней 3",1,2,6335.09,30000.0,1,2,0.0005094341962862066,0.0,4.7355286191672095,2,False,False,3,1.0
100000006918814100,peripheral,0.4,0,0.140696,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 20,000 KZT; выход 0 / 0 KZT; операций 2/0; дней 2",1,0,20000.0,0.0,2,0,0.00030267300068281995,0.0,0.0,4,False,True,2,0.55
100000006919124100,terminal,0.81,0,0.26274,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 25,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,25000.0,0.0,1,0,0.00028543545625604044,0.0,0.0,3,False,False,1,0.75
100000006952718100,terminal,0.81,2,0.308656,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 71,489 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,71489.0,0.0,1,0,0.00029167308450322326,0.0,0.0,1,False,False,1,0.75
100000006965162100,terminal,0.81,17,0.228668,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 10,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,10000.0,0.0,1,0,0.0003075295101534286,0.0,0.0,3,False,False,1,0.75
100000006967370100,peripheral,0.55,14,0.435715,"Правило: пороги других ролей не выполнены; вход 1 / 33,225 KZT; выход 1 / 13,526 KZT; операций 1/1; дней 1",1,1,33225.0,13526.27,1,1,0.0002920066317612552,3.478406055209261e-06,0.40711121143717083,3,False,False,1,1.0
100000006972210100,terminal,0.9,13,0.665949,"Правило: есть вход, выхода нет в пределах обхода; вход 3 / 488,775 KZT; выход 0 / 0 KZT; операций 4/0; дней 4",3,0,488775.0,0.0,4,0,0.000344381164318017,0.0,0.0,1,False,False,4,1.0
100000006977207100,distributor,0.96,10,0.858255,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 1 / 414,000 KZT; выход 15 / 4,157,018 KZT; операций 1/15; дней 11",1,15,414000.0,4157018.0,1,15,0.00034588536117737277,0.0,10.041106280193237,2,False,False,11,1.0
100000006989106100,terminal,0.84,13,0.446362,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 64,000 KZT; выход 0 / 0 KZT; операций 2/0; дней 2",1,0,64000.0,0.0,2,0,0.0004927307784803321,0.0,0.0,2,False,False,2,1.0
100000006989232100,terminal,0.81,3,0.256943,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 22,194 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,22194.0,0.0,1,0,0.0002859905262846731,0.0,0.0,3,False,False,1,0.75
100000006994985100,peripheral,0.55,12,0.487617,"Правило: пороги других ролей не выполнены; вход 1 / 48,500 KZT; выход 1 / 10,200 KZT; операций 2/2; дней 4",1,1,48500.0,10200.0,2,2,0.0004983232683592856,3.478406055209261e-06,0.21030927835051547,2,False,False,4,1.0
100000007005380100,terminal,0.81,0,0.225749,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 9,400 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,9400.0,0.0,1,0,0.0003014414542683906,0.0,0.0,3,False,False,1,0.75
100000007018630100,peripheral,0.55,43,0.36491,"Правило: пороги других ролей не выполнены; вход 0 / 0 KZT; выход 1 / 200,000 KZT; операций 0/5; дней 3; seed: вход неполон",0,1,0.0,200000.0,0,5,0.0002840372855543713,0.0,0.0,0,True,False,3,0.9
100000007020162100,terminal,0.81,8,0.315579,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 86,395 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,86395.0,0.0,1,0,0.0003083734026281754,0.0,0.0,3,False,False,1,0.75
100000007022818100,terminal,0.81,7,0.246059,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 17,200 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,17200.0,0.0,1,0,0.000286702152480278,0.0,0.0,3,False,False,1,0.75
100000007034089100,peripheral,0.4,1,0.241405,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 2 / 198,000 KZT; выход 0 / 0 KZT; операций 2/0; дней 1",2,0,198000.0,0.0,2,0,0.0003193572988872762,0.0,0.0,4,False,True,1,0.55
100000007042175100,peripheral,0.4,3,0.11889,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 60,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,60000.0,0.0,1,0,0.0005308408745103436,0.0,0.0,4,False,True,1,0.4125
100000007055802100,consolidator,0.96,3,0.863102,"Правило: 3 входа или больше, входящих ≥1,5× исходящих; вход 6 / 2,024,999 KZT; выход 1 / 605,000 KZT; операций 34/7; дней 10",6,1,2024999.0,605000.0,34,7,0.0011709473511190085,0.0,0.29876557963732325,1,False,False,10,1.0
100000007071852100,peripheral,0.4,3,0.142423,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 195,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,195000.0,0.0,1,0,0.00044093304488942894,0.0,0.0,4,False,True,1,0.4125
100000007129492100,transit,0.827462,6,0.716096,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 2 / 50,990 KZT; выход 1 / 37,000 KZT; операций 2/1; дней 2",2,1,50990.0,37000.0,2,1,0.00029292257493654313,1.0435218165627783e-05,0.725632476956266,1,False,False,2,1.0
100000007131370100,transit,0.92,31,0.616117,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 1 / 30,000 KZT; выход 1 / 30,000 KZT; операций 1/1; дней 2",1,1,30000.0,30000.0,1,1,0.0008923600163249843,0.0,1.0,3,False,False,2,1.0
100000007138613100,consolidator,0.855,5,0.876493,"Правило: 3 входа или больше, входящих ≥1,5× исходящих; вход 3 / 1,002,000 KZT; выход 2 / 179,000 KZT; операций 3/2; дней 5",3,2,1002000.0,179000.0,3,2,0.0003521481063453763,6.956812110418522e-06,0.17864271457085829,3,False,False,5,1.0
100000007140834100,terminal,0.84,12,0.348609,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 10,200 KZT; выход 0 / 0 KZT; операций 2/0; дней 2",1,0,10200.0,0.0,2,0,0.0007076120637652819,0.0,0.0,3,False,False,2,1.0
100000007153161100,peripheral,0.4,0,0.110357,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 44,997 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,44997.0,0.0,1,0,0.0005278078382803921,0.0,0.0,4,False,True,1,0.4125
100000007170072100,transit,0.918554,15,0.784854,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 1 / 100,000 KZT; выход 2 / 99,500 KZT; операций 1/9; дней 2",1,2,100000.0,99500.0,1,9,0.00030595559614385526,6.956812110418522e-06,0.995,3,False,False,2,1.0
100000007173936100,terminal,0.81,25,0.228668,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 10,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,10000.0,0.0,1,0,0.00028527518719853075,0.0,0.0,2,False,False,1,0.75
100000007175718100,terminal,0.81,36,0.252273,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 20,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,20000.0,0.0,1,0,0.0003015396283983534,0.0,0.0,1,False,False,1,0.75
100000007181706100,terminal,0.84,6,0.554848,"Правило: есть вход, выхода нет в пределах обхода; вход 2 / 176,272 KZT; выход 0 / 0 KZT; операций 2/0; дней 1",2,0,176272.0,0.0,2,0,0.00031726410289988007,0.0,0.0,1,False,False,1,1.0
100000007197866100,transit,0.826993,3,0.606779,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 1 / 20,000 KZT; выход 1 / 15,000 KZT; операций 1/1; дней 1",1,1,20000.0,15000.0,1,1,0.0002880744024616963,3.478406055209261e-06,0.75,3,False,False,1,1.0
100000007229557100,terminal,0.87,1,0.64573,"Правило: есть вход, выхода нет в пределах обхода; вход 3 / 878,000 KZT; выход 0 / 0 KZT; операций 3/0; дней 1",3,0,878000.0,0.0,3,0,0.0003919496103632687,0.0,0.0,3,False,False,1,1.0
100000007242833100,peripheral,0.55,11,0.527853,"Правило: пороги других ролей не выполнены; вход 1 / 107,500 KZT; выход 1 / 45,000 KZT; операций 3/2; дней 2",1,1,107500.0,45000.0,3,2,0.0005106788441817798,3.478406055209261e-06,0.4186046511627907,2,False,False,2,1.0
100000007267915100,peripheral,0.55,0,0.407524,"Правило: пороги других ролей не выполнены; вход 2 / 21,000 KZT; выход 1 / 10,000 KZT; операций 3/1; дней 4",2,1,21000.0,10000.0,3,1,0.0002898198707424269,0.0,0.47619047619047616,3,False,False,4,1.0
100000007274584100,terminal,0.81,6,0.281549,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 38,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,38000.0,0.0,1,0,0.0002915846918008458,0.0,0.0,1,False,False,1,0.75
100000007281639100,terminal,0.9,2,0.609699,"Правило: есть вход, выхода нет в пределах обхода; вход 2 / 216,770 KZT; выход 0 / 0 KZT; операций 4/0; дней 4",2,0,216770.0,0.0,4,0,0.0003217638340796451,0.0,0.0,1,False,False,4,1.0
100000007283257100,terminal,0.9,44,0.523289,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 192,000 KZT; выход 0 / 0 KZT; операций 7/0; дней 2",1,0,192000.0,0.0,7,0,0.0003868616862254105,0.0,0.0,1,False,False,2,1.0
100000007289427100,terminal,0.81,16,0.23434,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 12,300 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,12300.0,0.0,1,0,0.00037151571380387386,0.0,0.0,2,False,False,1,0.75
100000007303047100,terminal,0.81,7,0.297396,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 52,250 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,52250.0,0.0,1,0,0.00029213259351243084,0.0,0.0,3,False,False,1,0.75
100000007311010100,peripheral,0.55,0,0.532913,"Правило: пороги других ролей не выполнены; вход 2 / 64,480 KZT; выход 1 / 20,000 KZT; операций 2/1; дней 3",2,1,64480.0,20000.0,2,1,0.0003076428423983755,1.0435218165627783e-05,0.31017369727047145,1,False,False,3,1.0
100000007322059100,transit,0.856774,16,0.70263,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 2 / 29,000 KZT; выход 1 / 22,500 KZT; операций 2/2; дней 3",2,1,29000.0,22500.0,2,2,0.000674824255950154,6.956812110418522e-06,0.7758620689655172,2,False,False,3,1.0
100000007330432100,peripheral,0.4,2,0.160865,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 584,900 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,584900.0,0.0,1,0,0.0005349512618568721,0.0,0.0,4,False,True,1,0.4125
100000007333038100,transit,0.720049,9,0.58656,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 1 / 17,500 KZT; выход 2 / 34,994 KZT; операций 1/2; дней 2",1,2,17500.0,34994.0,1,2,0.000298064145818858,0.0,1.9996571428571428,3,False,False,2,1.0
100000007334196100,terminal,0.81,6,0.336431,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 150,002 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,150002.0,0.0,1,0,0.00030666104162024773,0.0,0.0,1,False,False,1,0.75
100000007337374100,terminal,0.84,4,0.376411,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 20,000 KZT; выход 0 / 0 KZT; операций 2/0; дней 2",1,0,20000.0,0.0,2,0,0.0002907787486397324,0.0,0.0,2,False,False,2,1.0
100000007347733100,terminal,0.81,40,0.258195,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 23,007 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,23007.0,0.0,1,0,0.000343759875850674,0.0,0.0,1,False,False,1,0.75
100000007357489100,peripheral,0.4,1,0.236879,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 2 / 164,500 KZT; выход 0 / 0 KZT; операций 2/0; дней 1",2,0,164500.0,0.0,2,0,0.00031124965141497533,0.0,0.0,4,False,True,1,0.55
100000007381662100,peripheral,0.4,0,0.08008,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 11,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,11000.0,0.0,1,0,0.0002952281867272029,0.0,0.0,4,False,True,1,0.4125
100000007382152100,terminal,0.81,14,0.220077,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 5,860 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,5860.0,0.0,1,0,0.000284942694214495,0.0,0.0,2,False,False,1,0.75
100000007382543100,distributor,0.925,17,0.900128,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 3 / 218,000 KZT; выход 5 / 427,000 KZT; операций 3/8; дней 9",3,5,218000.0,427000.0,3,8,0.0011801388117325283,3.478406055209261e-05,1.9587155963302751,2,False,False,9,1.0
100000007390016100,transit,0.827906,5,0.733758,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 1 / 511,000 KZT; выход 1 / 346,500 KZT; операций 13/14; дней 7",1,1,511000.0,346500.0,13,14,0.001937985586682153,0.0,0.678082191780822,3,False,False,7,1.0
100000007392365100,distributor,0.96,30,0.922123,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 1 / 9,613 KZT; выход 6 / 1,765,600 KZT; операций 1/9; дней 9",1,6,9613.0,1765600.0,1,9,0.0002845749101525771,2.103477047559616e-05,183.66794965151357,3,False,False,9,1.0
100000007442518100,distributor,0.96,25,0.945899,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 5 / 510,000 KZT; выход 9 / 4,419,999 KZT; операций 8/12; дней 13",5,9,510000.0,4419999.0,8,12,0.0006437087090987827,4.5219278717720394e-05,8.666664705882352,1,False,False,13,1.0
100000007472293100,distributor,0.815,1,0.806838,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 1 / 5,000 KZT; выход 3 / 345,900 KZT; операций 1/3; дней 2",1,3,5000.0,345900.0,1,3,0.00028479576693036564,1.3913624220837043e-05,69.18,3,False,False,2,1.0
100000007484343100,terminal,0.84,0,0.45398,"Правило: есть вход, выхода нет в пределах обхода; вход 2 / 26,757 KZT; выход 0 / 0 KZT; операций 2/0; дней 1",2,0,26757.0,0.0,2,0,0.00028757334329266026,0.0,0.0,3,False,False,1,1.0
100000007487729100,terminal,0.81,3,0.26274,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 25,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,25000.0,0.0,1,0,0.0002925243633840777,0.0,0.0,3,False,False,1,0.75
100000007507343100,terminal,0.81,39,0.366124,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 370,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,370000.0,0.0,1,0,0.0006410129326987631,0.0,0.0,1,False,False,1,0.75
100000007510567100,peripheral,0.4,8,0.115656,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 52,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,52000.0,0.0,1,0,0.00030335456030361496,0.0,0.0,4,False,True,1,0.4125
100000007510875100,terminal,0.81,13,0.216908,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 5,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,5000.0,0.0,1,0,0.00035620712991293044,0.0,0.0,3,False,False,1,0.75
100000007511163100,distributor,0.835,2,0.771235,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 2 / 63,666 KZT; выход 3 / 82,052 KZT; операций 2/3; дней 3",2,3,63666.0,82052.0,2,3,0.00033766484845956107,3.478406055209261e-06,1.2887883642760658,1,False,False,3,1.0
100000007511780100,peripheral,0.4,0,0.203574,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 155,000 KZT; выход 0 / 0 KZT; операций 2/0; дней 2",1,0,155000.0,0.0,2,0,0.0005564054042043235,0.0,0.0,4,False,True,2,0.55
100000007534354100,distributor,0.835,9,0.713206,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 1 / 50,000 KZT; выход 3 / 147,810 KZT; операций 1/3; дней 3",1,3,50000.0,147810.0,1,3,0.00030189838120331516,0.0,2.9562,2,False,False,3,1.0
100000007536804100,transit,0.757501,13,0.655563,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 1 / 100,000 KZT; выход 2 / 55,000 KZT; операций 1/2; дней 3",1,2,100000.0,55000.0,1,2,0.0002897341038005885,0.0,0.55,1,False,False,3,1.0
100000007539296100,peripheral,0.4,0,0.167578,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 46,000 KZT; выход 0 / 0 KZT; операций 2/0; дней 2",1,0,46000.0,0.0,2,0,0.0005539622872085603,0.0,0.0,4,False,True,2,0.55
100000007544358100,transit,0.916389,2,0.827196,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 2 / 322,500 KZT; выход 1 / 350,000 KZT; операций 2/3; дней 4",2,1,322500.0,350000.0,2,3,0.0003386624555156016,3.478406055209261e-06,1.0852713178294573,1,False,False,4,1.0
100000007591246100,peripheral,0.55,2,0.444523,"Правило: пороги других ролей не выполнены; вход 1 / 12,190 KZT; выход 1 / 120,000 KZT; операций 1/1; дней 2",1,1,12190.0,120000.0,1,1,0.00029627166959522114,0.0,9.844134536505333,3,False,False,2,1.0
100000007593823100,distributor,0.96,0,0.874091,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 3 / 25,000 KZT; выход 13 / 162,900 KZT; операций 3/21; дней 13",3,13,25000.0,162900.0,3,21,0.0002890209839013112,8.348174532502226e-05,6.516,3,False,False,13,1.0
100000007594394100,consolidator,0.96,0,0.944608,"Правило: 3 входа или больше, входящих ≥1,5× исходящих; вход 6 / 395,385 KZT; выход 1 / 3,376,312 KZT; операций 6/40; дней 19",6,1,395385.0,3376312.0,6,40,0.0004031527578611137,1.0435218165627783e-05,8.539302199122375,2,False,False,19,1.0
100000007597382100,terminal,0.81,5,0.242681,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 15,700 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,15700.0,0.0,1,0,0.00028454189467396385,0.0,0.0,3,False,False,1,0.75
100000007617808100,terminal,0.81,10,0.372171,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 450,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,450000.0,0.0,1,0,0.00035806328148733576,0.0,0.0,2,False,False,1,0.75
100000007618425100,terminal,0.81,14,0.282466,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 39,348 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,39348.0,0.0,1,0,0.0002934752941186593,0.0,0.0,3,False,False,1,0.75
100000007629096100,consolidator,0.89,0,0.825414,"Правило: 3 входа или больше, входящих ≥1,5× исходящих; вход 4 / 1,075,170 KZT; выход 1 / 765,205 KZT; операций 5/5; дней 7",4,1,1075170.0,765205.0,5,5,0.0025321465731397074,0.0,0.7117060557865268,2,False,False,7,1.0
100000007629121100,terminal,0.81,6,0.269621,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 29,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,29000.0,0.0,1,0,0.00039371795356966873,0.0,0.0,2,False,False,1,0.75
